,model,train_accuracy,test_accuracy,train_loss,test_loss,epoch,time,batch_size,lr
206,LeNet5,0.9155,0.9206,0.2621680200099945,0.25621435046195984,27,7.500027179718018,4096,0.01
207,LeNet5,0.8966,0.9344,0.2606447637081146,0.2164827138185501,28,7.415498733520508,4096,0.01
208,LeNet5,0.9304833333333333,0.9276,0.2238888144493103,0.22168894112110138,29,7.286788463592529,4096,0.01
209,LeNet5,0.9149666666666667,0.9365,0.21403756737709045,0.19631250202655792,30,7.382276773452759,4096,0.01
210,LeNet5,0.09905,0.0986,2.3048460483551025,2.3052852153778076,1,7.738012075424194,8192,0.01
211,LeNet5,0.09955,0.0992,2.3046607971191406,2.304119110107422,2,7.544123888015747,8192,0.01
212,LeNet5,0.10021666666666666,0.1001,2.301595687866211,2.3029472827911377,3,7.398824214935303,8192,0.01
213,LeNet5,0.10146666666666666,0.1018,2.3020505905151367,2.3017613887786865,4,7.379478454589844,8192,0.01
214,LeNet5,0.10326666666666667,0.1045,2.3011581897735596,2.300560474395752,5,7.327578783035278,8192,0.01
215,LeNet5,0.10613333333333333,0.11,2.2984249591827393,2.2993268966674805,6,7.4003026485443115,8192,0.01
216,LeNet5,0.11068333333333333,0.1159,2.2954556941986084,2.2980594635009766,7,7.464077472686768,8192,0.01
217,LeNet5,0.11663333333333334,0.1242,2.296361207962036,2.296748638153076,8,7.25416898727417,8192,0.01
218,LeNet5,0.12521666666666667,0.1341,2.295532703399658,2.295386791229248,9,7.409047365188599,8192,0.01
219,LeNet5,0.18271666666666667,0.3715,2.249647378921509,2.1323225498199463,10,7.359944820404053,8192,0.01
220,LeNet5,0.16513333333333333,0.1135,2.3234317302703857,2.3176488876342773,11,7.422314643859863,8192,0.01
221,LeNet5,0.11236666666666667,0.1135,2.302773952484131,2.303274631500244,12,7.36900782585144,8192,0.01
222,LeNet5,0.11236666666666667,0.1135,2.2996442317962646,2.3014557361602783,13,7.5646445751190186,8192,0.01
223,LeNet5,0.11236666666666667,0.1135,2.302191972732544,2.3011271953582764,14,7.408189058303833,8192,0.01
224,LeNet5,0.11236666666666667,0.1135,2.301703691482544,2.3012163639068604,15,7.385873079299927,8192,0.01
225,LeNet5,0.11236666666666667,0.1135,2.3019096851348877,2.3011252880096436,16,7.468519926071167,8192,0.01
226,LeNet5,0.11236666666666667,0.1135,2.3006861209869385,2.3010060787200928,17,7.505688428878784,8192,0.01
227,LeNet5,0.11236666666666667,0.1135,2.300443649291992,2.301038980484009,18,7.409093856811523,8192,0.01
228,LeNet5,0.11236666666666667,0.1135,2.300499200820923,2.3010761737823486,19,7.359433889389038,8192,0.01
229,LeNet5,0.11236666666666667,0.1135,2.3019464015960693,2.3010213375091553,20,7.69371771812439,8192,0.01
230,LeNet5,0.11236666666666667,0.1135,2.3018221855163574,2.301058769226074,21,7.548259735107422,8192,0.01
231,LeNet5,0.11236666666666667,0.1135,2.301001787185669,2.301114559173584,22,7.341667890548706,8192,0.01
232,LeNet5,0.11236666666666667,0.1135,2.300941228866577,2.301079511642456,23,7.343940019607544,8192,0.01
233,LeNet5,0.11236666666666667,0.1135,2.3007285594940186,2.3010332584381104,24,7.423326730728149,8192,0.01
234,LeNet5,0.11236666666666667,0.1135,2.3010618686676025,2.3011415004730225,25,7.535825252532959,8192,0.01
235,LeNet5,0.11236666666666667,0.1135,2.3010568618774414,2.301028251647949,26,7.490969657897949,8192,0.01
236,LeNet5,0.11236666666666667,0.1135,2.3018133640289307,2.300980567932129,27,7.263300895690918,8192,0.01
237,LeNet5,0.11236666666666667,0.1135,2.300283670425415,2.301077365875244,28,7.43061375617981,8192,0.01
238,LeNet5,0.11236666666666667,0.1135,2.300441026687622,2.301004648208618,29,7.399499177932739,8192,0.01
239,LeNet5,0.11236666666666667,0.1135,2.3001859188079834,2.3010060787200928,30,7.3446550369262695,8192,0.01
